id,name,price,date,time
4782607,"15.6"" Ноутбук HP Laptop 15s-eq2005ur серебристый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, DOS]",54999,2021-06-20,00:21:06
1692002,"15.6"" Ноутбук Lenovo IdeaPad 5 15IIL05 серый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics , Wi-Fi, DOS]",54999,2021-06-20,00:21:06
4816025,"15.6"" Ультрабук Honor MagicBook X 15 BBR-WAH9F серый [1920x1080, IPS, Intel Core i5 10210U, 4 х 1.6 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics , Wi-Fi, Windows 10 Home]",5499959999,2021-06-20,00:21:06
5325555,"14"" Ноутбук HP Pavilion x360 14-dh1015ur серебристый [1920x1080, IPS, Intel Core i5 10210U, 4 х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620 , Wi-Fi, Windows 10 Home]",55199,2021-06-21,09:46:24
4800750,"14"" Ноутбук ASUS ZenBook UX425JA-BM005T серебристый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics , Wi-Fi, Windows 10 Home]",5489960999,2021-06-23,01:38:11
5324658,"14"" Ноутбук Dell Vostro 3400-7244 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, HDD 1000 ГБ, Intel Iris Xe Graphics G7 , Wi-Fi, Windows 10 Home]",53499,23:13:37,00:21:06
1686810,"14"" Ноутбук ASUS VivoBook S14 S433EA-EB103T зеленый [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Wi-Fi, Windows 10 Home]",5529961499,2021-06-23,01:38:11
4721668,"14"" Ноутбук HP Pavilion 14-dv0006ur серебристый [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Wi-Fi, DOS]",61999,2021-06-21,10:50:05
1655084,"14"" Ноутбук Lenovo IdeaPad 5 14ARE05 серый [1920x1080, IPS, AMD Ryzen 5 4600U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 6 , Wi-Fi, Windows 10 S]",5579961999,2021-06-20,00:21:06
1655086,"14"" Ноутбук Lenovo IdeaPad Flex 5 14ARE05 серый [1920x1080, IPS, AMD Ryzen 5 4500U, 6 х 2.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 6 , Wi-Fi, Windows 10 S]",5579961999,2021-06-20,00:21:06
4814113,"15.6"" Ноутбук Dell G315-8472 белый [1920x1080, WVA (TN+film), Intel Core i5 10300H, 4 х 2.5 ГГц, RAM 8 ГБ, HDD 1000 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, Wi-Fi, DOS]",5579961999,2021-06-20,00:21:06
4751636,"15.6"" Ноутбук HP Pavilion Gaming 15-ec1094ur черный [1920x1080, IPS, AMD Ryzen 5 4600H, 6 х 3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 Ti 4 ГБ, Wi-Fi, DOS]",5579961999,2021-06-23,01:38:11
4739285,"15.6"" Ноутбук ASUS Laptop F515JA-BQ720 серебристый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics , Wi-Fi, DOS]",54999,2021-06-22,02:50:31
